Wall time,Step,Value
1783217854.7158272,1260000,47.01628494262695
1783218178.2393224,1264500,51.99323272705078
1783218510.6761818,1269000,48.52313995361328
1783218838.291337,1273500,52.573001861572266
1783219163.885071,1278000,52.79310989379883
1783219497.5613675,1282500,46.5676155090332
1783219824.9505107,1287000,49.92713165283203
1783220155.4758632,1291500,49.5268440246582
1783220482.6032362,1296000,53.089195251464844
1783220818.4014082,1300500,48.09721755981445
1783221149.6050773,1305000,50.103065490722656
1783221481.9367504,1309500,47.26974105834961
1783221814.2915595,1314000,48.167320251464844
1783222152.8682675,1318500,42.50444793701172
1783222487.1031153,1323000,48.71282958984375
1783222824.2832737,1327500,46.89564514160156
1783223155.9712818,1332000,48.53178787231445
1783223484.8524928,1336500,49.666446685791016
1783223814.088372,1341000,49.18427276611328
1783224148.2417557,1345500,47.205989837646484
1783224478.2448256,1350000,50.0035400390625
1783224810.077964,1354500,48.36574172973633
1783225146.2049387,1359000,47.209041595458984
1783225477.9714785,1363500,48.97404098510742
1783225815.0965436,1368000,47.76866912841797
1783226147.9307892,1372500,48.76790237426758
1783226478.8676527,1377000,49.527305603027344
1783226807.7880907,1381500,50.53750991821289
1783227135.7314882,1386000,49.98461151123047
1783227472.825635,1390500,46.88018035888672
1783227802.8163054,1395000,51.04578399658203
1783228134.8667521,1399500,49.622657775878906
1783228461.8302665,1404000,51.163639068603516
1783228796.9571154,1408500,47.821231842041016
1783229125.6442702,1413000,51.64420700073242
1783229459.6268744,1417500,47.874813079833984
1783229789.4273503,1422000,51.370697021484375
1783230122.5607555,1426500,47.137149810791016
1783230453.8266134,1431000,49.678367614746094
1783230787.2220974,1435500,48.91727828979492
1783231117.7084901,1440000,48.46013259887695
1783231451.053418,1444500,45.95293426513672
1783231781.1891556,1449000,49.01742935180664
1783232117.6277218,1453500,46.739009857177734
1783232454.0988402,1458000,46.389442443847656
1783232784.1057217,1462500,49.22163009643555
1783233113.923132,1467000,48.1605110168457
1783233447.2634006,1471500,48.026641845703125
1783233777.2535462,1476000,49.82326126098633
1783234104.415213,1480500,51.05559539794922
1783234440.4249885,1485000,47.69277572631836
1783234776.1328783,1489500,45.12187957763672
1783235103.1856668,1494000,52.5372200012207
1783235436.046233,1498500,46.48297119140625
